Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
I13617	I13617_ERS8208107	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13617_ERS8208107_L1_R1.fastq.gz	NA	NA	ERR7194812.fastq.gz	NA
I11717	I11717_ERS8207945	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11717_ERS8207945_L1_R1.fastq.gz	NA	NA	ERR7194650.fastq.gz	NA
I16616	I16616_ERS8208689	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16616_ERS8208689_L1_R1.fastq.gz	NA	NA	ERR7195394.fastq.gz	NA
I16782	I16782_ERS8208700	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16782_ERS8208700_L1_R1.fastq.gz	NA	NA	ERR7195405.fastq.gz	NA
I17014	I17014_ERS8208706	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I17014_ERS8208706_L1_R1.fastq.gz	NA	NA	ERR7195411.fastq.gz	NA
I11716	I11716_ERS8207944	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11716_ERS8207944_L1_R1.fastq.gz	NA	NA	ERR7194649.fastq.gz	NA
I11717	I11717_ERS8207946	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11717_ERS8207946_L1_R1.fastq.gz	NA	NA	ERR7194651.fastq.gz	NA
I11994	I11994_ERS8207966	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11994_ERS8207966_L1_R1.fastq.gz	NA	NA	ERR7194671.fastq.gz	NA
I11721	I11721_ERS8207949	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11721_ERS8207949_L1_R1.fastq.gz	NA	NA	ERR7194654.fastq.gz	NA
I11721	I11721_ERS8207950	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11721_ERS8207950_L1_R1.fastq.gz	NA	NA	ERR7194655.fastq.gz	NA
I11722	I11722_ERS8207951	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11722_ERS8207951_L1_R1.fastq.gz	NA	NA	ERR7194656.fastq.gz	NA
I11722	I11722_ERS8207952	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11722_ERS8207952_L1_R1.fastq.gz	NA	NA	ERR7194657.fastq.gz	NA
I11971	I11971_ERS8207953	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11971_ERS8207953_L1_R1.fastq.gz	NA	NA	ERR7194658.fastq.gz	NA
I12103	I12103_ERS8207986	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12103_ERS8207986_L1_R1.fastq.gz	NA	NA	ERR7194691.fastq.gz	NA
I12103	I12103_ERS8207985	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12103_ERS8207985_L1_R1.fastq.gz	NA	NA	ERR7194690.fastq.gz	NA
I12414	I12414_ERS8208013	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12414_ERS8208013_L1_R1.fastq.gz	NA	NA	ERR7194718.fastq.gz	NA
I12412	I12412_ERS8208009	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12412_ERS8208009_L1_R1.fastq.gz	NA	NA	ERR7194714.fastq.gz	NA
I12413	I12413_ERS8208011	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12413_ERS8208011_L1_R1.fastq.gz	NA	NA	ERR7194716.fastq.gz	NA
I12314	I12314_ERS8208004	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12314_ERS8208004_L1_R1.fastq.gz	NA	NA	ERR7194709.fastq.gz	NA
I12314	I12314_ERS8208003	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12314_ERS8208003_L1_R1.fastq.gz	NA	NA	ERR7194708.fastq.gz	NA
I12171	I12171_ERS8207998	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12171_ERS8207998_L1_R1.fastq.gz	NA	NA	ERR7194703.fastq.gz	NA
I12313	I12313_ERS8208002	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12313_ERS8208002_L1_R1.fastq.gz	NA	NA	ERR7194707.fastq.gz	NA
I12413	I12413_ERS8208012	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12413_ERS8208012_L1_R1.fastq.gz	NA	NA	ERR7194717.fastq.gz	NA
I12411	I12411_ERS8208008	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12411_ERS8208008_L1_R1.fastq.gz	NA	NA	ERR7194713.fastq.gz	NA
I12411	I12411_ERS8208007	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12411_ERS8208007_L1_R1.fastq.gz	NA	NA	ERR7194712.fastq.gz	NA
I12412	I12412_ERS8208010	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12412_ERS8208010_L1_R1.fastq.gz	NA	NA	ERR7194715.fastq.gz	NA
I12312	I12312_ERS8207999	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12312_ERS8207999_L1_R1.fastq.gz	NA	NA	ERR7194704.fastq.gz	NA
I12312	I12312_ERS8208000	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12312_ERS8208000_L1_R1.fastq.gz	NA	NA	ERR7194705.fastq.gz	NA
I12313	I12313_ERS8208001	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12313_ERS8208001_L1_R1.fastq.gz	NA	NA	ERR7194706.fastq.gz	NA
I11971	I11971_ERS8207954	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11971_ERS8207954_L1_R1.fastq.gz	NA	NA	ERR7194659.fastq.gz	NA
I11972	I11972_ERS8207955	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11972_ERS8207955_L1_R1.fastq.gz	NA	NA	ERR7194660.fastq.gz	NA
I11972	I11972_ERS8207956	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11972_ERS8207956_L1_R1.fastq.gz	NA	NA	ERR7194661.fastq.gz	NA
I12171	I12171_ERS8207997	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12171_ERS8207997_L1_R1.fastq.gz	NA	NA	ERR7194702.fastq.gz	NA
I12105	I12105_ERS8207989	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12105_ERS8207989_L1_R1.fastq.gz	NA	NA	ERR7194694.fastq.gz	NA
I16549_ss	I16549_ss_ERS8208657_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16549_ss_ERS8208657_ss_L1_R1.fastq.gz	NA	NA	ERR7195362.fastq.gz	NA
I12903	I12903_ERS8208065	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12903_ERS8208065_L1_R1.fastq.gz	NA	NA	ERR7194770.fastq.gz	NA
I12792	I12792_ERS8208060	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12792_ERS8208060_L1_R1.fastq.gz	NA	NA	ERR7194765.fastq.gz	NA
I12793	I12793_ERS8208061	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12793_ERS8208061_L1_R1.fastq.gz	NA	NA	ERR7194766.fastq.gz	NA
I12790	I12790_ERS8208055	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12790_ERS8208055_L1_R1.fastq.gz	NA	NA	ERR7194760.fastq.gz	NA
I12790	I12790_ERS8208056	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12790_ERS8208056_L1_R1.fastq.gz	NA	NA	ERR7194761.fastq.gz	NA
I12903	I12903_ERS8208066	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12903_ERS8208066_L1_R1.fastq.gz	NA	NA	ERR7194771.fastq.gz	NA
I12900	I12900_ERS8208064	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12900_ERS8208064_L1_R1.fastq.gz	NA	NA	ERR7194769.fastq.gz	NA
I12791	I12791_ERS8208057	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12791_ERS8208057_L1_R1.fastq.gz	NA	NA	ERR7194762.fastq.gz	NA
I12792	I12792_ERS8208059	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12792_ERS8208059_L1_R1.fastq.gz	NA	NA	ERR7194764.fastq.gz	NA
I12791	I12791_ERS8208058	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12791_ERS8208058_L1_R1.fastq.gz	NA	NA	ERR7194763.fastq.gz	NA
I12793	I12793_ERS8208062	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12793_ERS8208062_L1_R1.fastq.gz	NA	NA	ERR7194767.fastq.gz	NA
I12900	I12900_ERS8208063	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12900_ERS8208063_L1_R1.fastq.gz	NA	NA	ERR7194768.fastq.gz	NA
I12787	I12787_ERS8208053	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12787_ERS8208053_L1_R1.fastq.gz	NA	NA	ERR7194758.fastq.gz	NA
I12610	I12610_ERS8208020	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12610_ERS8208020_L1_R1.fastq.gz	NA	NA	ERR7194725.fastq.gz	NA
I12608	I12608_ERS8208018	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12608_ERS8208018_L1_R1.fastq.gz	NA	NA	ERR7194723.fastq.gz	NA
I14467	I14467_ERS8208314	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I14467_ERS8208314_L1_R1.fastq.gz	NA	NA	ERR7195019.fastq.gz	NA
I15044	I15044_ERS8208425	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I15044_ERS8208425_L1_R1.fastq.gz	NA	NA	ERR7195130.fastq.gz	NA
I12610	I12610_ERS8208019	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12610_ERS8208019_L1_R1.fastq.gz	NA	NA	ERR7194724.fastq.gz	NA
I12415	I12415_ERS8208016	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12415_ERS8208016_L1_R1.fastq.gz	NA	NA	ERR7194721.fastq.gz	NA
I12608	I12608_ERS8208017	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12608_ERS8208017_L1_R1.fastq.gz	NA	NA	ERR7194722.fastq.gz	NA
I12415	I12415_ERS8208015	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12415_ERS8208015_L1_R1.fastq.gz	NA	NA	ERR7194720.fastq.gz	NA
I12414	I12414_ERS8208014	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12414_ERS8208014_L1_R1.fastq.gz	NA	NA	ERR7194719.fastq.gz	NA
I12317	I12317_ERS8208005	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12317_ERS8208005_L1_R1.fastq.gz	NA	NA	ERR7194710.fastq.gz	NA
I12317	I12317_ERS8208006	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12317_ERS8208006_L1_R1.fastq.gz	NA	NA	ERR7194711.fastq.gz	NA
I16247_ss	I16247_ss_ERS8208523_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16247_ss_ERS8208523_ss_L1_R1.fastq.gz	NA	NA	ERR7195228.fastq.gz	NA
I12106	I12106_ERS8207992	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12106_ERS8207992_L1_R1.fastq.gz	NA	NA	ERR7194697.fastq.gz	NA
I12110	I12110_ERS8207995	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12110_ERS8207995_L1_R1.fastq.gz	NA	NA	ERR7194700.fastq.gz	NA
I12104	I12104_ERS8207988	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12104_ERS8207988_L1_R1.fastq.gz	NA	NA	ERR7194693.fastq.gz	NA
I12107	I12107_ERS8207993	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12107_ERS8207993_L1_R1.fastq.gz	NA	NA	ERR7194698.fastq.gz	NA
I12105	I12105_ERS8207990	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12105_ERS8207990_L1_R1.fastq.gz	NA	NA	ERR7194695.fastq.gz	NA
I12106	I12106_ERS8207991	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12106_ERS8207991_L1_R1.fastq.gz	NA	NA	ERR7194696.fastq.gz	NA
I12110	I12110_ERS8207996	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12110_ERS8207996_L1_R1.fastq.gz	NA	NA	ERR7194701.fastq.gz	NA
I12107	I12107_ERS8207994	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12107_ERS8207994_L1_R1.fastq.gz	NA	NA	ERR7194699.fastq.gz	NA
I12104	I12104_ERS8207987	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12104_ERS8207987_L1_R1.fastq.gz	NA	NA	ERR7194692.fastq.gz	NA
I15043	I15043_ERS8208424	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I15043_ERS8208424_L1_R1.fastq.gz	NA	NA	ERR7195129.fastq.gz	NA
I12624	I12624_ERS8208030	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12624_ERS8208030_L1_R1.fastq.gz	NA	NA	ERR7194735.fastq.gz	NA
I12770	I12770_ERS8208031	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12770_ERS8208031_L1_R1.fastq.gz	NA	NA	ERR7194736.fastq.gz	NA
I17146	I17146_ERS8208722	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I17146_ERS8208722_L1_R1.fastq.gz	NA	NA	ERR7195427.fastq.gz	NA
I12770	I12770_ERS8208032	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12770_ERS8208032_L1_R1.fastq.gz	NA	NA	ERR7194737.fastq.gz	NA
I12613	I12613_ERS8208026	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12613_ERS8208026_L1_R1.fastq.gz	NA	NA	ERR7194731.fastq.gz	NA
I12614	I12614_ERS8208027	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12614_ERS8208027_L1_R1.fastq.gz	NA	NA	ERR7194732.fastq.gz	NA
I12614	I12614_ERS8208028	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12614_ERS8208028_L1_R1.fastq.gz	NA	NA	ERR7194733.fastq.gz	NA
I12624	I12624_ERS8208029	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12624_ERS8208029_L1_R1.fastq.gz	NA	NA	ERR7194734.fastq.gz	NA
I12613	I12613_ERS8208025	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12613_ERS8208025_L1_R1.fastq.gz	NA	NA	ERR7194730.fastq.gz	NA
I16616	I16616_ERS8208690	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16616_ERS8208690_L1_R1.fastq.gz	NA	NA	ERR7195395.fastq.gz	NA
I16595	I16595_ERS8208666	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16595_ERS8208666_L1_R1.fastq.gz	NA	NA	ERR7195371.fastq.gz	NA
I12906	I12906_ERS8208069	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12906_ERS8208069_L1_R1.fastq.gz	NA	NA	ERR7194774.fastq.gz	NA
I12926	I12926_ERS8208073	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12926_ERS8208073_L1_R1.fastq.gz	NA	NA	ERR7194778.fastq.gz	NA
I12926	I12926_ERS8208074	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12926_ERS8208074_L1_R1.fastq.gz	NA	NA	ERR7194779.fastq.gz	NA
I16791	I16791_ERS8208701	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16791_ERS8208701_L1_R1.fastq.gz	NA	NA	ERR7195406.fastq.gz	NA
I16617	I16617_ERS8208691	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16617_ERS8208691_L1_R1.fastq.gz	NA	NA	ERR7195396.fastq.gz	NA
I12778	I12778_ERS8208044	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12778_ERS8208044_L1_R1.fastq.gz	NA	NA	ERR7194749.fastq.gz	NA
I12778	I12778_ERS8208043	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12778_ERS8208043_L1_R1.fastq.gz	NA	NA	ERR7194748.fastq.gz	NA
I12772	I12772_ERS8208036	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12772_ERS8208036_L1_R1.fastq.gz	NA	NA	ERR7194741.fastq.gz	NA
I12771	I12771_ERS8208033	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12771_ERS8208033_L1_R1.fastq.gz	NA	NA	ERR7194738.fastq.gz	NA
I12783	I12783_ERS8208048	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12783_ERS8208048_L1_R1.fastq.gz	NA	NA	ERR7194753.fastq.gz	NA
I12776	I12776_ERS8208042	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12776_ERS8208042_L1_R1.fastq.gz	NA	NA	ERR7194747.fastq.gz	NA
I12783	I12783_ERS8208047	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12783_ERS8208047_L1_R1.fastq.gz	NA	NA	ERR7194752.fastq.gz	NA
I12772	I12772_ERS8208035	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12772_ERS8208035_L1_R1.fastq.gz	NA	NA	ERR7194740.fastq.gz	NA
I12775	I12775_ERS8208040	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12775_ERS8208040_L1_R1.fastq.gz	NA	NA	ERR7194745.fastq.gz	NA
I12776	I12776_ERS8208041	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12776_ERS8208041_L1_R1.fastq.gz	NA	NA	ERR7194746.fastq.gz	NA
I12774	I12774_ERS8208038	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12774_ERS8208038_L1_R1.fastq.gz	NA	NA	ERR7194743.fastq.gz	NA
I12771	I12771_ERS8208034	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12771_ERS8208034_L1_R1.fastq.gz	NA	NA	ERR7194739.fastq.gz	NA
I12779	I12779_ERS8208046	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12779_ERS8208046_L1_R1.fastq.gz	NA	NA	ERR7194751.fastq.gz	NA
I12775	I12775_ERS8208039	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12775_ERS8208039_L1_R1.fastq.gz	NA	NA	ERR7194744.fastq.gz	NA
I12779	I12779_ERS8208045	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12779_ERS8208045_L1_R1.fastq.gz	NA	NA	ERR7194750.fastq.gz	NA
I12774	I12774_ERS8208037	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12774_ERS8208037_L1_R1.fastq.gz	NA	NA	ERR7194742.fastq.gz	NA
I12786	I12786_ERS8208051	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12786_ERS8208051_L1_R1.fastq.gz	NA	NA	ERR7194756.fastq.gz	NA
I12786	I12786_ERS8208052	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12786_ERS8208052_L1_R1.fastq.gz	NA	NA	ERR7194757.fastq.gz	NA
I12785	I12785_ERS8208050	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12785_ERS8208050_L1_R1.fastq.gz	NA	NA	ERR7194755.fastq.gz	NA
I14986	I14986_ERS8208391	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I14986_ERS8208391_L1_R1.fastq.gz	NA	NA	ERR7195096.fastq.gz	NA
I12785	I12785_ERS8208049	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12785_ERS8208049_L1_R1.fastq.gz	NA	NA	ERR7194754.fastq.gz	NA
I12787	I12787_ERS8208054	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12787_ERS8208054_L1_R1.fastq.gz	NA	NA	ERR7194759.fastq.gz	NA
I12611	I12611_ERS8208021	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12611_ERS8208021_L1_R1.fastq.gz	NA	NA	ERR7194726.fastq.gz	NA
I12612	I12612_ERS8208023	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12612_ERS8208023_L1_R1.fastq.gz	NA	NA	ERR7194728.fastq.gz	NA
I12611	I12611_ERS8208022	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12611_ERS8208022_L1_R1.fastq.gz	NA	NA	ERR7194727.fastq.gz	NA
I12612	I12612_ERS8208024	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12612_ERS8208024_L1_R1.fastq.gz	NA	NA	ERR7194729.fastq.gz	NA
I16791	I16791_ERS8208702	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16791_ERS8208702_L1_R1.fastq.gz	NA	NA	ERR7195407.fastq.gz	NA
I13471	I13471_ERS8208101	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13471_ERS8208101_L1_R1.fastq.gz	NA	NA	ERR7194806.fastq.gz	NA
I13471	I13471_ERS8208102	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13471_ERS8208102_L1_R1.fastq.gz	NA	NA	ERR7194807.fastq.gz	NA
I13470	I13470_ERS8208100	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13470_ERS8208100_L1_R1.fastq.gz	NA	NA	ERR7194805.fastq.gz	NA
I13470	I13470_ERS8208099	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13470_ERS8208099_L1_R1.fastq.gz	NA	NA	ERR7194804.fastq.gz	NA
I12905	I12905_ERS8208068	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12905_ERS8208068_L1_R1.fastq.gz	NA	NA	ERR7194773.fastq.gz	NA
I12905	I12905_ERS8208067	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12905_ERS8208067_L1_R1.fastq.gz	NA	NA	ERR7194772.fastq.gz	NA
I12907	I12907_ERS8208072	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12907_ERS8208072_L1_R1.fastq.gz	NA	NA	ERR7194777.fastq.gz	NA
I12906	I12906_ERS8208070	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12906_ERS8208070_L1_R1.fastq.gz	NA	NA	ERR7194775.fastq.gz	NA
I12907	I12907_ERS8208071	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12907_ERS8208071_L1_R1.fastq.gz	NA	NA	ERR7194776.fastq.gz	NA
I13720_ss	I13720_ss_ERS8208152_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I13720_ss_ERS8208152_ss_L1_R1.fastq.gz	NA	NA	ERR7194857.fastq.gz	NA
I17258	I17258_ERS8208723	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I17258_ERS8208723_L1_R1.fastq.gz	NA	NA	ERR7195428.fastq.gz	NA
I17258	I17258_ERS8208724	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I17258_ERS8208724_L1_R1.fastq.gz	NA	NA	ERR7195429.fastq.gz	NA
I13717	I13717_ERS8208150	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13717_ERS8208150_L1_R1.fastq.gz	NA	NA	ERR7194855.fastq.gz	NA
I13717	I13717_ERS8208149	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13717_ERS8208149_L1_R1.fastq.gz	NA	NA	ERR7194854.fastq.gz	NA
I13720_ss	I13720_ss_ERS8208151_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I13720_ss_ERS8208151_ss_L1_R1.fastq.gz	NA	NA	ERR7194856.fastq.gz	NA
I13728	I13728_ERS8208158	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13728_ERS8208158_L1_R1.fastq.gz	NA	NA	ERR7194863.fastq.gz	NA
I13726	I13726_ERS8208154	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13726_ERS8208154_L1_R1.fastq.gz	NA	NA	ERR7194859.fastq.gz	NA
I13716	I13716_ERS8208148	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13716_ERS8208148_L1_R1.fastq.gz	NA	NA	ERR7194853.fastq.gz	NA
I17259	I17259_ERS8208725	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I17259_ERS8208725_L1_R1.fastq.gz	NA	NA	ERR7195430.fastq.gz	NA
I13714	I13714_ERS8208146	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13714_ERS8208146_L1_R1.fastq.gz	NA	NA	ERR7194851.fastq.gz	NA
I17259	I17259_ERS8208726	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I17259_ERS8208726_L1_R1.fastq.gz	NA	NA	ERR7195431.fastq.gz	NA
I13727	I13727_ERS8208155	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13727_ERS8208155_L1_R1.fastq.gz	NA	NA	ERR7194860.fastq.gz	NA
I13726	I13726_ERS8208153	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13726_ERS8208153_L1_R1.fastq.gz	NA	NA	ERR7194858.fastq.gz	NA
I13728	I13728_ERS8208157	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13728_ERS8208157_L1_R1.fastq.gz	NA	NA	ERR7194862.fastq.gz	NA
I13716	I13716_ERS8208147	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13716_ERS8208147_L1_R1.fastq.gz	NA	NA	ERR7194852.fastq.gz	NA
I13727	I13727_ERS8208156	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13727_ERS8208156_L1_R1.fastq.gz	NA	NA	ERR7194861.fastq.gz	NA
I16792	I16792_ERS8208703	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16792_ERS8208703_L1_R1.fastq.gz	NA	NA	ERR7195408.fastq.gz	NA
