Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
I6738_IE	I6738_IE_I6738_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6738_IE_I6738_IE_L1_R1.fastq.gz	NA	NA	ERR13857627.fastq.gz	NA
I12242_IE	I12242_IE_I12242_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I12242_IE_I12242_IE_L1_R1.fastq.gz	NA	NA	ERR13857639.fastq.gz	NA
I18099_IE	I18099_IE_I18099_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I18099_IE_I18099_IE_L1_R1.fastq.gz	NA	NA	ERR13857474.fastq.gz	NA
I18100_IE	I18100_IE_I18100_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I18100_IE_I18100_IE_L1_R1.fastq.gz	NA	NA	ERR13857475.fastq.gz	NA
I11838_IE	I11838_IE_I11838_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I11838_IE_I11838_IE_L1_R1.fastq.gz	NA	NA	ERR13857641.fastq.gz	NA
I2363_IE	I2363_IE_I2363_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I2363_IE_I2363_IE_L1_R1.fastq.gz	NA	NA	ERR13857478.fastq.gz	NA
I6882_d_IE	I6882_d_IE_I6882_d_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6882_d_IE_I6882_d_IE_L1_R1.fastq.gz	NA	NA	ERR13857642.fastq.gz	NA
I3510_IE	I3510_IE_I3510_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I3510_IE_I3510_IE_L1_R1.fastq.gz	NA	NA	ERR13857479.fastq.gz	NA
I11828_alt_IE	I11828_alt_IE_I11828_alt_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I11828_alt_IE_I11828_alt_IE_L1_R1.fastq.gz	NA	NA	ERR13857644.fastq.gz	NA
I3525_IE	I3525_IE_I3525_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I3525_IE_I3525_IE_L1_R1.fastq.gz	NA	NA	ERR13857481.fastq.gz	NA
I12687_IE	I12687_IE_I12687_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I12687_IE_I12687_IE_L1_R1.fastq.gz	NA	NA	ERR13857649.fastq.gz	NA
