Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
IRNC23	IRNC23_IRNC23	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC23_IRNC23_L1_R1.fastq.gz	NA	NA	ERR14964105.fastq.gz	NA	NA
IRNGC24W	IRNGC24W_IRNGC24W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC24W_IRNGC24W_L1_R1.fastq.gz	NA	NA	ERR14964107.fastq.gz	NA	NA
IRNGC25W	IRNGC25W_IRNGC25W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC25W_IRNGC25W_L1_R1.fastq.gz	NA	NA	ERR14964109.fastq.gz	NA	NA
IRNC26R	IRNC26R_IRNC26R	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC26R_IRNC26R_L1_R1.fastq.gz	NA	NA	ERR14964110.fastq.gz	NA	NA
IRNS27	IRNS27_IRNS27	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS27_IRNS27_L1_R1.fastq.gz	NA	NA	ERR14964111.fastq.gz	NA	NA
IRNS43	IRNS43_IRNS43	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS43_IRNS43_L1_R1.fastq.gz	NA	NA	ERR14964119.fastq.gz	NA	NA
IRNS55	IRNS55_IRNS55	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS55_IRNS55_L1_R1.fastq.gz	NA	NA	ERR14964121.fastq.gz	NA	NA
IRNS62	IRNS62_IRNS62	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS62_IRNS62_L1_R1.fastq.gz	NA	NA	ERR14964129.fastq.gz	NA	NA
IRNC64	IRNC64_IRNC64	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC64_IRNC64_L1_R1.fastq.gz	NA	NA	ERR14964131.fastq.gz	NA	NA
IRNS67	IRNS67_IRNS67	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS67_IRNS67_L1_R1.fastq.gz	NA	NA	ERR14964135.fastq.gz	NA	NA
IRN2GC68W	IRN2GC68W_IRN2GC68W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC68W_IRN2GC68W_L1_R1.fastq.gz	NA	NA	ERR14964136.fastq.gz	NA	NA
IRNS72	IRNS72_IRNS72	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS72_IRNS72_L1_R1.fastq.gz	NA	NA	ERR14964141.fastq.gz	NA	NA
IRNC76	IRNC76_IRNC76	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC76_IRNC76_L1_R1.fastq.gz	NA	NA	ERR14964145.fastq.gz	NA	NA
IRNC77	IRNC77_IRNC77	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC77_IRNC77_L1_R1.fastq.gz	NA	NA	ERR14964146.fastq.gz	NA	NA
