Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
I10872	I10872_ERS12753331	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10872_ERS12753331_L1_R1.fastq.gz	NA	NA	ERR10087265.fastq.gz	NA	NA
I10872	I10872_ERS12753332	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10872_ERS12753332_L1_R1.fastq.gz	NA	NA	ERR10087266.fastq.gz	NA	NA
I10872	I10872_ERS12753334	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10872_ERS12753334_L1_R1.fastq.gz	NA	NA	ERR10087268.fastq.gz	NA	NA
I13982	I13982_ERS12753340	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I13982_ERS12753340_L1_R1.fastq.gz	NA	NA	ERR10087274.fastq.gz	NA	NA
I13982	I13982_ERS12753341	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I13982_ERS12753341_L1_R1.fastq.gz	NA	NA	ERR10087275.fastq.gz	NA	NA
I13982	I13982_ERS12753342	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I13982_ERS12753342_L1_R1.fastq.gz	NA	NA	ERR10087276.fastq.gz	NA	NA
I13982	I13982_ERS12753343	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I13982_ERS12753343_L1_R1.fastq.gz	NA	NA	ERR10087277.fastq.gz	NA	NA
I13982	I13982_ERS12753344	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I13982_ERS12753344_L1_R1.fastq.gz	NA	NA	ERR10087278.fastq.gz	NA	NA
I13982	I13982_ERS12753346	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I13982_ERS12753346_L1_R1.fastq.gz	NA	NA	ERR10087280.fastq.gz	NA	NA
I1507	I1507_ERS12753353	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1507_ERS12753353_L1_R1.fastq.gz	NA	NA	ERR10087287.fastq.gz	NA	NA
I1633	I1633_ERS12753359	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1633_ERS12753359_L1_R1.fastq.gz	NA	NA	ERR10087293.fastq.gz	NA	NA
I1633	I1633_ERS12753361	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1633_ERS12753361_L1_R1.fastq.gz	NA	NA	ERR10087295.fastq.gz	NA	NA
I1960	I1960_ERS12753371	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1960_ERS12753371_L1_R1.fastq.gz	NA	NA	ERR10087305.fastq.gz	NA	NA
I1961	I1961_ERS12753374	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1961_ERS12753374_L1_R1.fastq.gz	NA	NA	ERR10087308.fastq.gz	NA	NA
I1965	I1965_ERS12753377	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1965_ERS12753377_L1_R1.fastq.gz	NA	NA	ERR10087311.fastq.gz	NA	NA
I1965	I1965_ERS12753380	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1965_ERS12753380_L1_R1.fastq.gz	NA	NA	ERR10087314.fastq.gz	NA	NA
I20720	I20720_ERS12753388	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20720_ERS12753388_L1_R1.fastq.gz	NA	NA	ERR10087322.fastq.gz	NA	NA
I20720	I20720_ERS12753389	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20720_ERS12753389_L1_R1.fastq.gz	NA	NA	ERR10087323.fastq.gz	NA	NA
I20720	I20720_ERS12753390	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20720_ERS12753390_L1_R1.fastq.gz	NA	NA	ERR10087324.fastq.gz	NA	NA
I20720	I20720_ERS12753392	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20720_ERS12753392_L1_R1.fastq.gz	NA	NA	ERR10087326.fastq.gz	NA	NA
