Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
n/a	n/a_poz649	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz649_L1_R1.fastq.gz	NA	NA	ERR11488240.fastq.gz	NA	NA
n/a	n/a_poz650	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz650_L1_R1.fastq.gz	NA	NA	ERR11488241.fastq.gz	NA	NA
n/a	n/a_poz651	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz651_L1_R1.fastq.gz	NA	NA	ERR11488242.fastq.gz	NA	NA
n/a	n/a_poz658	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz658_L1_R1.fastq.gz	NA	NA	ERR11488246.fastq.gz	NA	NA
n/a	n/a_poz660	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz660_L1_R1.fastq.gz	NA	NA	ERR11488248.fastq.gz	NA	NA
n/a	n/a_poz663	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz663_L1_R1.fastq.gz	NA	NA	ERR11488251.fastq.gz	NA	NA
n/a	n/a_poz671	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz671_L1_R1.fastq.gz	NA	NA	ERR11488256.fastq.gz	NA	NA
n/a	n/a_poz675	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz675_L1_R1.fastq.gz	NA	NA	ERR11488260.fastq.gz	NA	NA
n/a	n/a_poz678	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz678_L1_R1.fastq.gz	NA	NA	ERR11488261.fastq.gz	NA	NA
n/a	n/a_poz680	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz680_L1_R1.fastq.gz	NA	NA	ERR11488263.fastq.gz	NA	NA
n/a	n/a_poz684	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz684_L1_R1.fastq.gz	NA	NA	ERR11488266.fastq.gz	NA	NA
n/a	n/a_poz714	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz714_L1_R1.fastq.gz	NA	NA	ERR11488278.fastq.gz	NA	NA
n/a	n/a_poz715	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz715_L1_R1.fastq.gz	NA	NA	ERR11488279.fastq.gz	NA	NA
n/a	n/a_poz720	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz720_L1_R1.fastq.gz	NA	NA	ERR11488283.fastq.gz	NA	NA
n/a	n/a_poz745	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz745_L1_R1.fastq.gz	NA	NA	ERR11488284.fastq.gz	NA	NA
n/a	n/a_poz746	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz746_L1_R1.fastq.gz	NA	NA	ERR11488285.fastq.gz	NA	NA
n/a	n/a_poz790	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz790_L1_R1.fastq.gz	NA	NA	ERR11488291.fastq.gz	NA	NA
n/a	n/a_poz791	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz791_L1_R1.fastq.gz	NA	NA	ERR11488292.fastq.gz	NA	NA
n/a	n/a_poz792	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz792_L1_R1.fastq.gz	NA	NA	ERR11488293.fastq.gz	NA	NA
n/a	n/a_poz794	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz794_L1_R1.fastq.gz	NA	NA	ERR11488294.fastq.gz	NA	NA
