Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
DA360	DA360_DA360	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA360_DA360_L1_R1.fastq.gz	NA	NA	ERR2573054.fastq.gz	NA	NA
DA362	DA362_DA362	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA362_DA362_L1_R1.fastq.gz	NA	NA	ERR2573093.fastq.gz	NA	NA
DA379	DA379_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA379_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564036.fastq.gz	NA	NA
DA380	DA380_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA380_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564020.fastq.gz	NA	NA
DA381	DA381_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA381_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564035.fastq.gz	NA	NA
DA382	DA382_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA382_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564034.fastq.gz	NA	NA
DA383	DA383_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA383_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564033.fastq.gz	NA	NA
Dungan.1	Dungan.1_lib1_Dungan.1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Dungan.1_lib1_Dungan.1_L1_R1.fastq.gz	NA	NA	ERR2575655.fastq.gz	NA	NA
Dungan.2	Dungan.2_lib1_Dungan.2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Dungan.2_lib1_Dungan.2_L1_R1.fastq.gz	NA	NA	ERR2575656.fastq.gz	NA	NA
EBA1	EBA1_EBA1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/EBA1_EBA1_L1_R1.fastq.gz	NA	NA	ERR2572848.fastq.gz	NA	NA
EBA2	EBA2_EBA2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/EBA2_EBA2_L1_R1.fastq.gz	NA	NA	ERR2572847.fastq.gz	NA	NA
Hazaras.1	Hazaras.1_lib1_Hazaras.1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Hazaras.1_lib1_Hazaras.1_L1_R1.fastq.gz	NA	NA	ERR2575657.fastq.gz	NA	NA
Hazaras.2	Hazaras.2_lib1_Hazaras.2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Hazaras.2_lib1_Hazaras.2_L1_R1.fastq.gz	NA	NA	ERR2575658.fastq.gz	NA	NA
Hazaras.3	Hazaras.3_lib1_Hazaras.3	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Hazaras.3_lib1_Hazaras.3_L1_R1.fastq.gz	NA	NA	ERR2575659.fastq.gz	NA	NA
IrtyshBarabinskTatars.1	IrtyshBarabinskTatars.1_lib1_IrtyshBarabinskTatars.1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/IrtyshBarabinskTatars.1_lib1_IrtyshBarabinskTatars.1_L1_R1.fastq.gz	NA	NA	ERR2575660.fastq.gz	NA	NA
IrtyshBarabinskTatars.2	IrtyshBarabinskTatars.2_lib1_IrtyshBarabinskTatars.2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/IrtyshBarabinskTatars.2_lib1_IrtyshBarabinskTatars.2_L1_R1.fastq.gz	NA	NA	ERR2575661.fastq.gz	NA	NA
Kalmyks.1	Kalmyks.1_lib1_Kalmyks.1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kalmyks.1_lib1_Kalmyks.1_L1_R1.fastq.gz	NA	NA	ERR2575662.fastq.gz	NA	NA
Kalmyks.2	Kalmyks.2_lib1_Kalmyks.2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kalmyks.2_lib1_Kalmyks.2_L1_R1.fastq.gz	NA	NA	ERR2575663.fastq.gz	NA	NA
