Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
BUK012_ss	BUK012_ss_BUK012.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK012_ss_BUK012.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036015.fastq.gz	NA
BUK017_ss	BUK017_ss_BUK017.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK017_ss_BUK017.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036020.fastq.gz	NA
BUK013_ss	BUK013_ss_BUK013.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK013_ss_BUK013.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036016.fastq.gz	NA
ADN016_ss	ADN016_ss_ADN016.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/ADN016_ss_ADN016.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036003.fastq.gz	NA
BUK023_ss	BUK023_ss_BUK023.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK023_ss_BUK023.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036026.fastq.gz	NA
BUK014_ss	BUK014_ss_BUK014.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK014_ss_BUK014.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036017.fastq.gz	NA
BUK024_ss	BUK024_ss_BUK024.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK024_ss_BUK024.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036027.fastq.gz	NA
BUK015_ss	BUK015_ss_BUK015.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK015_ss_BUK015.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036018.fastq.gz	NA
BUK027_ss	BUK027_ss_BUK027.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK027_ss_BUK027.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036030.fastq.gz	NA
BUK004_ss	BUK004_ss_BUK004.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK004_ss_BUK004.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036007.fastq.gz	NA
BUK019_ss	BUK019_ss_BUK019.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK019_ss_BUK019.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036022.fastq.gz	NA
BUK029_ss	BUK029_ss_BUK029.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK029_ss_BUK029.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036032.fastq.gz	NA
BUK021_ss	BUK021_ss_BUK021.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK021_ss_BUK021.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036024.fastq.gz	NA
BUK035_ss	BUK035_ss_BUK035.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK035_ss_BUK035.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036038.fastq.gz	NA
BUK016_ss	BUK016_ss_BUK016.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK016_ss_BUK016.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036019.fastq.gz	NA
BUK040_ss	BUK040_ss_BUK040.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK040_ss_BUK040.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036043.fastq.gz	NA
BUK032_ss	BUK032_ss_BUK032.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK032_ss_BUK032.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036035.fastq.gz	NA
BUK042_ss	BUK042_ss_BUK042.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK042_ss_BUK042.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036045.fastq.gz	NA
BUK033_ss	BUK033_ss_BUK033.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK033_ss_BUK033.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036036.fastq.gz	NA
BUK018_ss	BUK018_ss_BUK018.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK018_ss_BUK018.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036021.fastq.gz	NA
BUK047_ss	BUK047_ss_BUK047.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK047_ss_BUK047.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036050.fastq.gz	NA
BUK038_ss	BUK038_ss_BUK038.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK038_ss_BUK038.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036041.fastq.gz	NA
BUK052_ss	BUK052_ss_BUK052.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK052_ss_BUK052.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036055.fastq.gz	NA
BUK020_ss	BUK020_ss_BUK020.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK020_ss_BUK020.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036023.fastq.gz	NA
BUK041_ss	BUK041_ss_BUK041.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK041_ss_BUK041.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036044.fastq.gz	NA
BUK055_ss	BUK055_ss_BUK055.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK055_ss_BUK055.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036058.fastq.gz	NA
BUK022_ss	BUK022_ss_BUK022.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK022_ss_BUK022.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036025.fastq.gz	NA
BUK046_ss	BUK046_ss_BUK046.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK046_ss_BUK046.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036049.fastq.gz	NA
BUK056_ss	BUK056_ss_BUK056.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK056_ss_BUK056.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036059.fastq.gz	NA
BUK025_ss	BUK025_ss_BUK025.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK025_ss_BUK025.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036028.fastq.gz	NA
BUK049_ss	BUK049_ss_BUK049.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK049_ss_BUK049.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036052.fastq.gz	NA
BUK059_ss	BUK059_ss_BUK059.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK059_ss_BUK059.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036062.fastq.gz	NA
BUK026_ss	BUK026_ss_BUK026.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK026_ss_BUK026.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036029.fastq.gz	NA
BUK050_ss	BUK050_ss_BUK050.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK050_ss_BUK050.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036053.fastq.gz	NA
BUK028_ss	BUK028_ss_BUK028.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK028_ss_BUK028.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036031.fastq.gz	NA
BUK069_ss	BUK069_ss_BUK069.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK069_ss_BUK069.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036072.fastq.gz	NA
BUK070_ss	BUK070_ss_BUK070.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK070_ss_BUK070.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036073.fastq.gz	NA
BUK051_ss	BUK051_ss_BUK051.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK051_ss_BUK051.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036054.fastq.gz	NA
BUK030_ss	BUK030_ss_BUK030.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK030_ss_BUK030.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036033.fastq.gz	NA
BUK072_ss	BUK072_ss_BUK072.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK072_ss_BUK072.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036075.fastq.gz	NA
DRU002_ss	DRU002_ss_DRU002.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DRU002_ss_DRU002.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036079.fastq.gz	NA
BUK054_ss	BUK054_ss_BUK054.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK054_ss_BUK054.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036057.fastq.gz	NA
DRU003_ss	DRU003_ss_DRU003.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DRU003_ss_DRU003.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036080.fastq.gz	NA
BUK031_ss	BUK031_ss_BUK031.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK031_ss_BUK031.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036034.fastq.gz	NA
DRU005_ss	DRU005_ss_DRU005.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DRU005_ss_DRU005.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036082.fastq.gz	NA
BUK057_ss	BUK057_ss_BUK057.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK057_ss_BUK057.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036060.fastq.gz	NA
DRU006_ss	DRU006_ss_DRU006.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DRU006_ss_DRU006.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036083.fastq.gz	NA
