Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
gur016	gur016_Gur016_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur016_Gur016_L002_L1_R1.fastq.gz	NA	NA	ERR13153950.fastq.gz	NA	NA
gur016	gur016_Gur016_L001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur016_Gur016_L001_L1_R1.fastq.gz	NA	NA	ERR13153963.fastq.gz	NA	NA
gur017	gur017_Gur017_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur017_Gur017_L002_L1_R1.fastq.gz	NA	NA	ERR13153983.fastq.gz	NA	NA
gur017	gur017_gur017	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur017_gur017_L1_R1.fastq.gz	NA	NA	ERR10035227.fastq.gz	NA	NA
gur017	gur017_Gur017_L001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur017_Gur017_L001_L1_R1.fastq.gz	NA	NA	ERR13153996.fastq.gz	NA	NA
gur019	gur019_gur019	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur019_gur019_L1_R1.fastq.gz	NA	NA	ERR10035222.fastq.gz	NA	NA
gur019	gur019_Gur019_L001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur019_Gur019_L001_L1_R1.fastq.gz	NA	NA	ERR13172881.fastq.gz	NA	NA
mus005	mus005_mus005_L001_1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus005_mus005_L001_1_L1_R1.fastq.gz	NA	NA	ERR13158154.fastq.gz	NA	NA
mus005	mus005_mus005	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus005_mus005_L1_R1.fastq.gz	NA	NA	ERR9576663.fastq.gz	NA	NA
mus005	mus005_mus005_L001_2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus005_mus005_L001_2_L1_R1.fastq.gz	NA	NA	ERR13158153.fastq.gz	NA	NA
mus005	mus005_mus005_L007	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus005_mus005_L007_L1_R1.fastq.gz	NA	NA	ERR13158188.fastq.gz	NA	NA
mus005	mus005_mus005_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus005_mus005_L002_L1_R1.fastq.gz	NA	NA	ERR13159132.fastq.gz	NA	NA
mus006	mus006_mus006_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus006_mus006_L002_L1_R1.fastq.gz	NA	NA	ERR13158163.fastq.gz	NA	NA
mus006	mus006_mus006_L007	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus006_mus006_L007_L1_R1.fastq.gz	NA	NA	ERR13156075.fastq.gz	NA	NA
mus006	mus006_mus006	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/mus006_mus006_L1_R1.fastq.gz	NA	NA	ERR9433324.fastq.gz	NA	NA
sha003	sha003_sha003_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha003_sha003_L002_L1_R1.fastq.gz	NA	NA	ERR13250172.fastq.gz	NA	NA
